,name,year,wine ID,rating,price,winery,ratings_count,region,number_of_flavors,number_of_grapes,grapes,black_fruit,citrus_fruit,dried_fruit,earth,floral,microbio,non_oak,oak,red_fruit,spices,tree_fruit,tropical_fruit,vegetal
580,Chablis Grand Cru 'Les Clos' 2017,2017,55464,4.3,97.22127562331868,Jean-Paul & Benoit Droin,128,Chablis Grand Cru 'Les Clos',13,1,['Chardonnay'],0.0234375,0.78125,0.0078125,0.9375,0.0625,0.5234375,0.296875,0.6875,0.03125,0.1640625,0.8046875,0.1328125,0.09375
581,Riesling Alsace Grand Cru Rangen De Thann Clos Saint Urbain 2009,2009,82281,4.2,78.17793297545212,Domaine Zind Humbrecht,109,Alsace Grand Cru,13,1,['Riesling'],0.01834862385321101,0.6513761467889908,0.08256880733944955,1.275229357798165,0.12844036697247707,0.44036697247706424,0.43119266055045874,0.46788990825688076,0.045871559633027525,0.14678899082568808,0.908256880733945,0.44036697247706424,0.12844036697247707
582,Sauternes (Lur Saluces) 2010,2010,84178,4.4,118.26918065517116,Château de Fargues,100,Sauternes,13,3,"['Sauvignon Blanc', 'Sémillon', 'Muscadelle']",0.13,1.4,0.62,2.48,0.19,0.76,1.03,1.27,0.1,0.49,2.13,0.8,0.31
583,Saint-Aubin 1er Cru En Remilly 2019,2019,1198493,4.1,59.13459032758559,Marc Colin,63,Saint-Aubin Premier Cru,11,4,"['Chardonnay', 'Pinot Gris', 'Pinot Blanc', 'Aligoté']",0.0,1.2063492063492063,0.0,1.253968253968254,0.07936507936507936,1.0476190476190477,0.7301587301587301,1.6984126984126984,0.015873015873015872,0.36507936507936506,0.7777777777777778,0.2857142857142857,0.2222222222222222
584,Petite Sirah 2015,2015,1872086,4.0,50.0,Chacewater,30,Lake County,9,1,['Petite Sirah'],0.26666666666666666,0.06666666666666667,0.03333333333333333,0.36666666666666664,0.0,0.06666666666666667,0.2,0.3333333333333333,0.2,0.3333333333333333,0.0,0.0,0.0
585,Saldo Zinfandel ,,1361944,4.2,54.961248440231465,The Prisoner,30429,California,13,1,['Zinfandel'],0.050806796148411056,0.0010844917677215813,0.008051529790660225,0.02527194452660291,0.001676032731933353,0.006211180124223602,0.037102763810838345,0.05981136415919024,0.0395675178283874,0.038022938644056654,0.0011173551546222354,0.00019718032140392388,0.001577442571231391
586,20 Years Old Tawny Port N.V.,N.V.,1661385,4.3,92.98150030241511,Dow's,1887,Porto,12,3,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz']",0.010068892421833599,0.012188659247482777,0.04398516163222046,0.028616852146263912,0.0010598834128245894,0.03073661897191309,0.07260201377848437,0.07525172231054585,0.012188659247482777,0.025967143614202437,0.006359300476947536,0.0,0.013248542660307366
587,Bolgheri Superiore Sondraia 2015,2015,1269657,4.3,105.13763525154866,Poggio Al Tesoro,1227,Bolgheri Superiore,13,3,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese']",0.3561532192339038,0.0057049714751426246,0.03015484922575387,0.3243683781581092,0.026079869600651995,0.03178484107579462,0.23634881825590873,0.39364303178484106,0.1556642216788916,0.2176039119804401,0.004889975550122249,0.0024449877750611247,0.04645476772616137
588,Estates Seven Oaks Cabernet Sauvignon 2018,2018,4343,4.0,59.3732680142434,J. Lohr Vineyards & Wines,8399,Paso Robles,13,1,['Cabernet Sauvignon'],0.28955828074770806,0.0045243481366829385,0.018930825098225978,0.14263602809858317,0.005000595308965353,0.054173115847124656,0.26003095606619836,0.47553280152399097,0.2719371353732587,0.23312299083224194,0.0055959042743183715,0.0016668651029884511,0.009405881652577688
589,ARTEMIS Cabernet Sauvignon 2018,2018,1107336,4.5,75.17216336567297,Stag's Leap Wine Cellars,8043,Napa Valley,13,1,['Cabernet Sauvignon'],0.3560860375481785,0.003729951510630362,0.02896929006589581,0.2339922914335447,0.017157776948899663,0.050976003978614945,0.2798706950142981,0.46922790003729953,0.21472087529528783,0.2389655601143852,0.005221932114882507,0.001864975755315181,0.015665796344647518
590,Grande Réserve Brut Champagne N.V.,N.V.,1187306,3.8,51.60123078491111,Nicolas Feuillatte,7394,Champagne Grand Cru 'Chouilly',13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0014876927238301326,0.019610494995942657,0.0021639166892074655,0.010954828239112794,0.0010819583446037328,0.021098187719772787,0.025155531512036786,0.01582364078982959,0.005680281309169597,0.002299161482282932,0.03489315661347038,0.0021639166892074655,0.004868812550716798
591,Villa Antinori Rosso 2017,2017,1656,3.9,57.334700872123456,Antinori,5440,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.30753676470588237,0.045588235294117645,0.029963235294117648,0.37022058823529413,0.025,0.06856617647058824,0.2818014705882353,0.5095588235294117,0.33345588235294116,0.23621323529411764,0.03125,0.0034926470588235296,0.04522058823529412
592,Cuvée Léonie Brut Champagne N.V.,N.V.,1148993,3.9,53.51238748064856,Canard-Duchêne,4805,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.001040582726326743,0.03413111342351717,0.0012486992715920915,0.01040582726326743,0.0016649323621227888,0.026222684703433922,0.027263267429760665,0.021852237252861603,0.0037460978147762745,0.00874089490114464,0.03891779396462019,0.009989594172736732,0.008324661810613945
593,Blanc de Blancs Brut Nature Champagne N.V.,N.V.,1188951,4.0,62.43111872742332,Laherte Freres,4677,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.00021381227282446012,0.039769082745349585,0.0010690613641223007,0.03848620910840282,0.001710498182595681,0.028009407740004277,0.029078469104126578,0.026726534103057517,0.0010690613641223007,0.0036348086380158223,0.05302544366046611,0.0023519350010690614,0.0072696172760316445
594,Cabernet Sauvignon 2020,2020,4120183,4.2,50.70935766023363,DAOU,4224,Paso Robles,13,1,['Cabernet Sauvignon'],0.5071022727272727,0.008049242424242424,0.05184659090909091,0.30421401515151514,0.017282196969696968,0.045454545454545456,0.3740530303030303,0.6472537878787878,0.39867424242424243,0.3158143939393939,0.008522727272727272,0.0026041666666666665,0.019176136363636364
595,Tignanello 2015,2015,1652,4.6,124.78689106033733,Antinori,12924,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.24528009904054474,0.0064995357474466105,0.028861033735685545,0.29642525533890435,0.025843392138656763,0.04449086969978335,0.23320953265242958,0.36405137728257503,0.21510368307025687,0.15405447229959765,0.003946146703806871,0.0010832559579077685,0.019885484370164037
596,Grand Siècle Champagne (Grande Cuvée) N.V.,N.V.,1238419,4.5,144.78030176228918,Laurent-Perrier,9061,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0004414523783246882,0.040392892616708975,0.0015450833241364087,0.04260015450833241,0.00320052974285399,0.0477872199536475,0.052753559209800245,0.045800684251186406,0.0017658095132987528,0.007173601147776184,0.04182761284626421,0.005187065445315086,0.016333737998013464
597,Pessac-Léognan 2016,2016,81907,4.2,53.67215783122386,Château Larrivet Haut-Brion,986,Pessac-Léognan,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.4949290060851927,0.04969574036511156,0.04969574036511156,0.6328600405679513,0.04462474645030426,0.12778904665314403,0.44726166328600403,0.6886409736308317,0.2667342799188641,0.26774847870182555,0.037525354969574036,0.017241379310344827,0.059837728194726165
598,Pessac-Léognan (Grand Cru Classé de Graves) 2016,2016,1154913,4.3,97.59211966435608,Domaine de Chevalier,852,Pessac-Léognan,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",1.1220657276995305,0.11854460093896714,0.107981220657277,1.2969483568075117,0.10446009389671361,0.30164319248826293,1.0387323943661972,1.5187793427230047,0.5446009389671361,0.6126760563380281,0.10211267605633803,0.04812206572769953,0.13028169014084506
599,Margaux (Grand Cru Classé) 2016,2016,80045,4.2,102.47322906936186,Château Lascombes,630,Margaux,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",1.4904761904761905,0.025396825396825397,0.1349206349206349,1.5317460317460319,0.24761904761904763,0.31587301587301586,1.1888888888888889,1.8746031746031746,0.6222222222222222,0.6428571428571429,0.01904761904761905,0.006349206349206349,0.11587301587301588
600,Haut-Médoc 2016,2016,1161268,4.1,53.67215783122386,Château Sociando-Mallet,601,Haut-Médoc,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",1.5324459234608985,0.021630615640599003,0.10149750415973377,1.745424292845258,0.10815307820299501,0.23960066555740434,1.3044925124792013,1.9467554076539102,0.6206322795341098,0.8086522462562395,0.016638935108153077,0.008319467554076539,0.17637271214642264
601,The Steading 2018,2018,11803,4.1,84.13177411789232,Torbreck,476,Barossa Valley,13,3,"['Shiraz/Syrah', 'Grenache', 'Mourvedre']",0.8319327731092437,0.025210084033613446,0.1407563025210084,0.6701680672268907,0.09873949579831932,0.14285714285714285,0.49789915966386555,0.842436974789916,0.5021008403361344,0.5672268907563025,0.018907563025210083,0.01050420168067227,0.0546218487394958
602,Chardonnay Toscana Collezione Privata 2019,2019,1240491,4.4,58.55326723622966,Isole e Olena,332,Toscana,13,1,['Trebbiano'],0.012048192771084338,0.24397590361445784,0.0030120481927710845,0.3704819277108434,0.024096385542168676,0.5993975903614458,0.3102409638554217,0.7439759036144579,0.009036144578313253,0.21686746987951808,0.3373493975903614,0.10542168674698796,0.13253012048192772
603,Pomerol 2014,2014,768733,4.4,146.39319090249407,Château La Conseillante,313,Pomerol,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",1.7859424920127795,0.06389776357827476,0.1757188498402556,1.792332268370607,0.31629392971246006,0.5399361022364217,1.1980830670926517,2.009584664536741,0.9361022364217252,0.8306709265175719,0.019169329073482427,0.006389776357827476,0.1182108626198083
604,Chardonnay 2017,2017,20751,4.2,62.316405089122846,Cape Mentelle,276,Margaret River,12,1,['Chardonnay'],0.0036231884057971015,0.4601449275362319,0.010869565217391304,0.2608695652173913,0.025362318840579712,0.5760869565217391,0.3188405797101449,0.8369565217391305,0.0,0.17028985507246377,0.4420289855072464,0.11956521739130435,0.06521739130434782
605,Châteauneuf-du-Pape Les Sinards Rouge 2017,2017,1720012,4.2,55.12546555961368,Famille Perrin,4733,Châteauneuf-du-Pape,13,6,"['Shiraz/Syrah', 'Mourvedre', 'Counoise', 'Cinsaut', 'Vaccareze', 'Muscardin']",0.09021762095922248,0.004436932178322417,0.022395943376294105,0.11852947390661314,0.011409254172829073,0.019649271075427847,0.08007606169448553,0.14177054722163532,0.14515106697654764,0.08916120853581239,0.005493344601732516,0.001267694908092119,0.007183604479188675
606,Un Jour de 1911 Brut Champagne Grand Cru 'Bouzy' N.V.,N.V.,1108851,4.3,100.2281191992976,Andre Clouet,4102,Champagne Grand Cru 'Bouzy',13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0021940516821062897,0.04558751828376402,0.005363237445148708,0.05265724037055095,0.004144319843978547,0.06801560214529498,0.08069234519746465,0.07069722086786934,0.0024378352023403218,0.007557289127254997,0.0787420770355924,0.0017064846416382253,0.022915650901999023
607,Brut Rosé Champagne Grand Cru 'Bouzy' N.V.,N.V.,1108861,4.0,65.14827747954344,Andre Clouet,3581,Champagne Grand Cru 'Bouzy',13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0036302708740575257,0.034068695895001395,0.0016755096341803965,0.030717676626640603,0.005864283719631388,0.033789444289304665,0.03490645071209159,0.031834683049427534,0.07874895280647863,0.006422786931024853,0.03602345713487853,0.002513264451270595,0.00809829656520525
608,The V6 Experience Brut Champagne Grand Cru 'Bouzy' N.V.,N.V.,6062957,4.2,67.1528398635294,Andre Clouet,3010,Champagne Grand Cru 'Bouzy',13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.000664451827242525,0.051827242524916946,0.0019933554817275745,0.03122923588039867,0.002990033222591362,0.05681063122923588,0.06411960132890365,0.05681063122923588,0.008305647840531562,0.005980066445182724,0.07209302325581396,0.004318936877076412,0.006644518272425249
609,Red 2019,2019,96926,4.4,50.1140595996488,Bodegas Mauro,2392,Castilla y León,13,2,"['Grenache', 'Tempranillo']",0.18938127090301005,0.00459866220735786,0.020066889632107024,0.15301003344481606,0.013795986622073578,0.026755852842809364,0.18520066889632106,0.29180602006688966,0.12750836120401338,0.16137123745819398,0.002508361204013378,0.0008361204013377926,0.005016722408026756
610,Napa Valley Cabernet Sauvignon 2018,2018,3475,4.4,85.19390131940295,Duckhorn,2345,Napa Valley,13,1,['Cabernet Sauvignon'],0.5560767590618337,0.014072494669509595,0.04392324093816631,0.34072494669509595,0.02302771855010661,0.060127931769722816,0.42430703624733473,0.7454157782515991,0.353091684434968,0.3628997867803838,0.012366737739872069,0.003837953091684435,0.028997867803837955
611,Napa Valley Merlot 2018,2018,3474,4.3,66.15055867153642,Duckhorn,2219,Napa Valley,13,1,['Merlot'],0.7201442091031997,0.009013068949977467,0.06579540333483551,0.38666065795403337,0.04371338440739072,0.0847228481297882,0.480396575033799,0.7719693555655701,0.5543037404236142,0.41775574583145564,0.01757548445245606,0.002253267237494367,0.036953582694907616
612,Ca'Marcanda Promis Toscana 2019,2019,1736416,4.2,55.12546555961368,Gaja,1885,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.5618037135278514,0.009549071618037135,0.03395225464190981,0.5358090185676393,0.05411140583554377,0.08116710875331565,0.39946949602122017,0.6827586206896552,0.44190981432360743,0.3384615384615385,0.004244031830238726,0.0015915119363395225,0.041379310344827586
613,Haut-Médoc (Grand Cru Classé) 2016,2016,12687,4.1,69.15740224751535,Château La Tour Carnet,1475,Haut-Médoc,12,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.4264406779661017,0.008813559322033898,0.027796610169491524,0.33152542372881355,0.03796610169491525,0.0711864406779661,0.2935593220338983,0.471864406779661,0.18372881355932202,0.2128813559322034,0.0047457627118644066,0.0,0.030508474576271188
614,50 & 50 2013,2013,1958459,4.4,140.31936687901666,Capannelle,1395,Toscana,12,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.12903225806451613,0.0007168458781362007,0.021505376344086023,0.13189964157706094,0.00931899641577061,0.01935483870967742,0.12043010752688173,0.18494623655913978,0.10465949820788531,0.09462365591397849,0.0035842293906810036,0.0,0.007168458781362007
615,Malbec 2018,2018,1870,4.3,50.1140595996488,Catena Alta,1375,Mendoza,13,1,['Malbec'],0.7250909090909091,0.010181818181818183,0.04145454545454545,0.5352727272727272,0.09745454545454546,0.08654545454545455,0.568,0.8792727272727273,0.29818181818181816,0.512,0.004363636363636364,0.0036363636363636364,0.029818181818181817
616,Saint-Estèphe 2015,2015,98166,4.1,88.20074489538189,Château Phélan Ségur,1328,Saint-Estèphe,12,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.7296686746987951,0.009789156626506024,0.046686746987951805,0.7274096385542169,0.06626506024096386,0.12274096385542169,0.5685240963855421,0.8471385542168675,0.2838855421686747,0.33207831325301207,0.004518072289156626,0.0,0.05421686746987952
617,Première Cuvée Rosé Extra Brut Champagne N.V.,N.V.,1381001,4.1,85.19390131940295,Bruno Paillard,1283,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.003117692907248636,0.043647700701480906,0.003117692907248636,0.03117692907248636,0.00857365549493375,0.04053000779423227,0.027279812938425563,0.02338269680436477,0.07872174590802807,0.007014809041309431,0.025720966484801246,0.003117692907248636,0.005455962587685113
618,Margaux 2015,2015,91020,4.1,75.92280029346793,Château Labégorce,1251,Margaux,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.407673860911271,0.007993605115907274,0.02877697841726619,0.3613109512390088,0.04396482813749001,0.06634692246203037,0.2765787370103917,0.4348521183053557,0.17985611510791366,0.16626698641087131,0.0031974420463629096,0.0031974420463629096,0.035171862509992005
619,Charmes de Kirwan Margaux 2015,2015,1160550,4.2,90.20530727936784,Château Kirwan,1179,Margaux,12,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.20441051738761662,0.0033927056827820186,0.01102629346904156,0.17048346055979643,0.022900763358778626,0.017811704834605598,0.15521628498727735,0.23918575063613232,0.1450381679389313,0.11450381679389313,0.0033927056827820186,0.0,0.007633587786259542
620,Bolgheri Superiore 2016,2016,87674,4.3,83.18933893541701,Grattamacco,1158,Bolgheri Superiore,12,3,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese']",0.266839378238342,0.006044905008635579,0.027633851468048358,0.2504317789291883,0.02936096718480138,0.044905008635578586,0.2003454231433506,0.3169257340241796,0.18566493955094993,0.16753022452504318,0.0034542314335060447,0.0,0.02936096718480138
621,Rioja Reserva 2012,2012,22141,4.0,55.12546555961368,Altanza,1146,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.12390924956369982,0.006980802792321117,0.02181500872600349,0.13612565445026178,0.006980802792321117,0.028795811518324606,0.13787085514834205,0.22774869109947643,0.09336823734729494,0.09773123909249563,0.0034904013961605585,0.002617801047120419,0.006980802792321117
622,Geyserville 2018,2018,3726,4.3,53.12090317562773,Ridge Vineyards,1137,Alexander Valley,13,4,"['Shiraz/Syrah', 'Cabernet Sauvignon', 'Merlot', 'Zinfandel']",0.9067722075637643,0.016710642040457344,0.1503957783641161,0.5505716798592788,0.0633245382585752,0.09674582233948989,0.6156552330694811,0.9428320140721196,0.6693051890941073,0.5954265611257695,0.027264731750219876,0.014951627088830254,0.032541776605101144
623,Lytton Springs 2017,2017,3714,4.2,53.12090317562773,Ridge Vineyards,1136,Dry Creek Valley,13,1,['Zinfandel'],0.9568661971830986,0.02112676056338028,0.1602112676056338,0.5061619718309859,0.058098591549295774,0.11795774647887323,0.7420774647887324,1.0633802816901408,0.698943661971831,0.7632042253521126,0.020246478873239437,0.006161971830985915,0.04841549295774648
624,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2018,2018,78014,4.3,55.12546555961368,Château Carbonnieux,1033,Pessac-Léognan,13,3,"['Sauvignon Blanc', 'Sémillon', 'Muscadelle']",0.060019361084220714,0.6592449177153921,0.022265246853823813,0.4724104549854792,0.0696999031945789,0.33591481122942884,0.3059051306873185,0.5363020329138432,0.031945788964181994,0.24007744433688286,0.5082284607938045,0.2042594385285576,0.22846079380445306
